frame_index,subject_id,cam_id,view_type,mp_knee_angle,mp_hip_angle,k_x,k_y,k_z,a_x,a_y,a_z,s_x,s_y,s_z,h_vis,k_vis,a_vis,s_vis,hip_depth_norm,hip_ankle_dist_norm,gt_angle
443,fit3d_s03,left_rear,front,116.6112280403922,98.752822696912,-0.325898191315944,0.1907932539749213,0.046021797238004335,-0.29470965389344733,0.6815212778556768,0.053397280952976425,-0.22525147567552717,-0.5909303853120874,0.05610121776269813,0.9998360276222229,0.9758219122886658,0.977858304977417,0.9999260902404785,0.6827631106463593,0.7444301860357364,93.59392573813875
444,fit3d_s03,left_rear,front,115.69208387987592,97.18762508195096,-0.32316005561229866,0.17735449146388207,0.03654161928690617,-0.29714002919885885,0.6747511316596356,0.04165113392629545,-0.22549318501692672,-0.586786189943143,0.053569532458746544,0.9998229742050171,0.9750204682350159,0.9772658348083496,0.9999206066131592,0.6821038098021462,0.7384552143397757,92.41381925748175
445,fit3d_s03,left_rear,front,114.76881933013033,96.53433752305658,-0.32069336592916703,0.17057834502845257,0.035689106328728244,-0.2929701793888798,0.668935044608709,0.041589955531609546,-0.22532917474030936,-0.5875486648869428,0.04891619413062657,0.9998056292533875,0.9737890362739563,0.9760818481445312,0.9999184608459473,0.6779395184747522,0.7314611023956975,91.25301131607753
446,fit3d_s03,left_rear,front,113.69564031018427,95.37103594374273,-0.3156805376616335,0.15895002059981425,0.03543293843628648,-0.2889169783173189,0.6519543498455584,0.05262391877821834,-0.22478614566389424,-0.5883641593492731,0.04420764503542207,0.9998021125793457,0.9728883504867554,0.9751898050308228,0.9999176859855652,0.678426512608844,0.715043195527467,90.17182409360986
447,fit3d_s03,left_rear,front,106.25403718341326,88.70893651698809,-0.3248274811265275,0.11976639560426823,0.03564287665012486,-0.28999536248844227,0.6048767486400735,0.053122108953449675,-0.22464936326467919,-0.5815703246429507,0.044372610606808915,0.9997939467430115,0.971424400806427,0.9738758206367493,0.9999156594276428,0.6761090662860878,0.6729005496875834,89.1490343041785
448,fit3d_s03,left_rear,front,108.19115977065506,89.84553120665842,-0.32302784808679347,0.12530392677100624,0.03485185963979069,-0.2962792993880154,0.6151787261636865,0.05287748299829526,-0.22433042921176224,-0.5824165343027099,0.03158492018708382,0.9997782707214355,0.9703121185302734,0.9728798866271973,0.9999108910560608,0.6772465941435536,0.6848520399169913,88.17416404036484
449,fit3d_s03,left_rear,front,103.45079421766557,86.77630817094841,-0.34385519255703645,0.11247570220597586,0.034487909462039605,-0.30255900927293955,0.6055238406110247,0.051760975318805566,-0.22493729569644236,-0.5830928612583154,0.029717639101190543,0.9997681975364685,0.9695373177528381,0.9718237519264221,0.9999077320098877,0.6819714408488671,0.6788816349014771,87.2459667825418
450,fit3d_s03,left_rear,front,108.44245058269674,90.60126847134103,-0.3216206633148443,0.13062371718917012,0.057943867396490156,-0.2857821989547907,0.6208276334181861,0.09959252875639259,-0.22779436757536078,-0.5839298975353446,0.012019110318818266,0.9997548460960388,0.9682637453079224,0.9703915119171143,0.9999014735221863,0.6257863724893674,0.6906642363979433,86.41782987919706
451,fit3d_s03,left_rear,front,109.06999518195039,92.7392720456401,-0.31027810724590427,0.1414513739273598,0.06438215291902924,-0.2596356045491056,0.6304132541088796,0.10245739057003819,-0.2314844459520882,-0.5849217221797576,0.007453976662648946,0.9997530579566956,0.9687604308128357,0.9703163504600525,0.9999001622200012,0.5986538797824705,0.6894411033497696,85.6161086767081
452,fit3d_s03,left_rear,front,110.3729731748723,94.17425089621874,-0.3014343598467179,0.1473319746487776,0.07706797465748011,-0.24845141922352304,0.6337971965620111,0.11791079217340195,-0.2320785365221684,-0.5860987812387994,0.007752877196013781,0.9997363686561584,0.967808187007904,0.9693828225135803,0.9998966455459595,0.5680660440569922,0.6908906925085954,84.87102440166275
453,fit3d_s03,left_rear,front,110.15857477321244,94.84949581268013,-0.29633207909461756,0.15157745563977493,0.07802789437129937,-0.23379758221279645,0.6337675318594166,0.1151125611816921,-0.23844706642063954,-0.5868340727758156,-0.00020099401950006123,0.9997422695159912,0.9689652323722839,0.9698739647865295,0.9998961687088013,0.555686899789186,0.6852543291578206,84.20720678438255
454,fit3d_s03,left_rear,front,110.28710676212695,94.63160174957403,-0.29606869707960626,0.1504446468432799,0.09149525000773132,-0.23446604083362124,0.6301442208458945,0.1360865124343243,-0.2379247507701228,-0.5858725592020853,0.0012050786575726496,0.999701976776123,0.9656986594200134,0.9670746922492981,0.9998868703842163,0.5186541745799444,0.68598513266412,83.60621878892242
455,fit3d_s03,left_rear,front,111.17249750386588,94.33768077822718,-0.29670358203046343,0.1465382279659926,0.11359084117864926,-0.2421816285924261,0.6235268941423642,0.17980475402992235,-0.23779776113053094,-0.5858093896766289,-0.012727562190461644,0.9996855854988098,0.9636554718017578,0.9646350145339966,0.9998795390129089,0.5055145250792356,0.6926524947751677,83.08022378102044
456,fit3d_s03,left_rear,front,110.276676296213,93.63309383878199,-0.29679974924902375,0.14151163143024087,0.12117500673013186,-0.2415846075732875,0.6169656488418066,0.18513422364292606,-0.23669577524918542,-0.5853782883707047,-0.01185803576185114,0.9996513724327087,0.9601292610168457,0.9615821242332458,0.9998721480369568,0.48479317390514326,0.6879566957527193,82.62754233159828
457,fit3d_s03,left_rear,front,110.30043153628301,93.2545843803204,-0.30043819690816825,0.141202807031281,0.11539391064425752,-0.25176305856555414,0.6199602416616204,0.16778846874832587,-0.2359244241346231,-0.5816281456706398,-0.011080243984070544,0.9996041655540466,0.9581365585327148,0.9593496322631836,0.9998584985733032,0.4835113042673244,0.6898465837737586,82.21090307503805
458,fit3d_s03,left_rear,front,111.79733528824012,91.96176462201049,-0.30781474857681024,0.13493406393031057,0.12719312660126741,-0.27870421577222815,0.6097903118986976,0.1985750339435979,-0.23763542690211606,-0.5804432810503894,-0.020014150127129145,0.999576985836029,0.955660879611969,0.9566928148269653,0.9998483061790466,0.4506721953118295,0.6992512484654029,81.91385332179208
459,fit3d_s03,left_rear,front,115.87161685058648,92.0058256371239,-0.31526879902774485,0.13208747459972134,0.1825894923065432,-0.3098706588737665,0.6038110198187618,0.3011525834662141,-0.23926007629303922,-0.5725870165838299,-0.045124446037466584,0.9995347857475281,0.9518356323242188,0.9522190690040588,0.9998259544372559,0.376571979980656,0.7424960952178876,81.66810399535755
460,fit3d_s03,left_rear,front,112.64320180896908,90.12455857177713,-0.3216107018962825,0.12289933355377523,0.1793513566381963,-0.3072181492050182,0.5921086799749137,0.2845170144679699,-0.23924880776770316,-0.5729747872013642,-0.039318509652289675,0.999525785446167,0.9494386911392212,0.9484491348266602,0.9998234510421753,0.3731268172043648,0.7252072887280977,81.49272268675699
461,fit3d_s03,left_rear,front,105.9388158823014,86.15001070823091,-0.3507364350877071,0.10891220203326542,0.16561323225230096,-0.3100706989161451,0.5680402133872272,0.2647473196605846,-0.24355966699154624,-0.5664892534583503,-0.042316917721765684,0.9995067715644836,0.9473006725311279,0.9439448118209839,0.9998130202293396,0.36189895254520205,0.6992171805804095,81.42123649231853
462,fit3d_s03,left_rear,front,105.14603095884205,86.05952551308661,-0.3485909352707963,0.11025593415015335,0.16320740209304946,-0.30758109269972944,0.5612016679209848,0.24060999608473752,-0.24328645005217706,-0.5676837540381168,-0.03186653581453675,0.9995078444480896,0.9468352198600769,0.9418030381202698,0.9998113512992859,0.3624439226051201,0.6837006734526099,81.44248999253632
463,fit3d_s03,left_rear,front,104.98767858273138,86.21059995808876,-0.34772963623603503,0.11341223004501028,0.14681993039350477,-0.3074899325434092,0.570735632920549,0.21063413751323473,-0.24300306087057277,-0.5676960536229799,-0.02734745131920058,0.9994732737541199,0.9474155902862549,0.9416342377662659,0.9997990727424622,0.38059373273745406,0.6816567766748265,81.57654022267798
464,fit3d_s03,left_rear,front,104.69818785301715,85.44104036393742,-0.34453650088074683,0.1077729405500145,0.12963299951315957,-0.3042521025693885,0.5665944986125167,0.205721814161339,-0.2426499733825867,-0.5683065238748249,-0.02696856955479042,0.9994845986366272,0.9471127986907959,0.9408151507377625,0.9997988939285278,0.381446693452447,0.6752185813480663,81.7846358892713
465,fit3d_s03,left_rear,front,107.79291498514691,87.07983599305197,-0.32302036384639254,0.11114552176892308,0.12553184659711428,-0.29674022318487703,0.5710232221050191,0.19926076956444685,-0.24261103425013447,-0.5690798323554288,-0.02895709533517903,0.9994784593582153,0.9457994103431702,0.9397889971733093,0.9997909665107727,0.3791787291482774,0.6736669314478959,82.11871529776795
466,fit3d_s03,left_rear,front,106.18941832506312,87.44400619119278,-0.32139020141641345,0.11350735698050783,0.11493339795355874,-0.2866281605673219,0.572533445629629,0.16264907775913887,-0.24218248242830281,-0.5695376478207577,-0.028279755767117897,0.9994868040084839,0.946078896522522,0.9408217072486877,0.9997979998588562,0.38069915675840343,0.6606095452615262,82.51662893652198
467,fit3d_s03,left_rear,front,103.56800955161853,87.12366962066874,-0.32239266798279376,0.11416051112030147,0.11027142244307464,-0.2662950605755003,0.5765461382500199,0.15317962678006608,-0.24293449047084298,-0.5698591104401058,-0.018945310997812877,0.9994962215423584,0.9459964632987976,0.940877377986908,0.9998059272766113,0.38136754650836174,0.6532859304151596,82.96637196725248
468,fit3d_s03,left_rear,front,104.04888810501599,87.53374817685845,-0.32285384476806334,0.11799355397105046,0.09373316701711414,-0.2675253642855792,0.5805864840186914,0.13342641311333836,-0.2423227012533921,-0.5702081135488344,-0.01549222478279571,0.9994969367980957,0.9471374750137329,0.9414505958557129,0.9998056292533875,0.3966303874625412,0.6530337615143718,83.54294098402414
469,fit3d_s03,left_rear,front,107.46350956727765,89.00150802008456,-0.3021634935207087,0.11947894773754159,0.10355765296785477,-0.256992371121981,0.5827628945390468,0.16483834984121146,-0.2442137158143033,-0.5725132661805656,-0.016309287740313948,0.9995173811912537,0.9487928748130798,0.9426254034042358,0.9998104572296143,0.3905435770348451,0.6578976756645366,84.2156241520352
470,fit3d_s03,left_rear,front,108.5611765821512,90.35238403634729,-0.29806446992376334,0.12582953160023794,0.0991252064610473,-0.254116251324183,0.5952572491821454,0.15077241572575467,-0.24397352440335124,-0.5759592894731164,-0.015629713441316192,0.9995123744010925,0.9488314986228943,0.9431723952293396,0.9998121857643127,0.391430112665517,0.6645589388720384,84.90385080059721
471,fit3d_s03,left_rear,front,110.83161684534039,91.86030437247426,-0.283452671153486,0.12721723890007325,0.1190128465724413,-0.24408632560973226,0.5955758907172156,0.18381175309348702,-0.24246867556476154,-0.5766821590487152,-0.01784576012989357,0.9995388388633728,0.9508954882621765,0.9450889825820923,0.9998205304145813,0.38553948174513014,0.6693844459864347,85.76251356383042
472,fit3d_s03,left_rear,front,110.10137962744679,92.95999877374365,-0.28432642986733736,0.13417581583645374,0.07414858066544831,-0.2392589905511219,0.6114334086904435,0.10231455753140041,-0.23941449409252297,-0.5762585783832168,-0.015698241676311335,0.9995522499084473,0.951622724533081,0.9466308951377869,0.9998250007629395,0.38907057930560224,0.6645027814126914,86.65880128121887
473,fit3d_s03,left_rear,front,115.20546201179314,97.01536221739663,-0.2723635567633628,0.15245683692216866,0.08215725285953177,-0.23745166244731367,0.6325964315544406,0.11410200425685023,-0.23908369066680116,-0.5785214387978549,-0.01955498670793926,0.9995678663253784,0.9531283378601074,0.9482520818710327,0.9998293519020081,0.38693323538767455,0.6852596621645224,87.63753721526835
474,fit3d_s03,left_rear,front,114.16961600334308,97.70615094633467,-0.27572508752767233,0.15727759922335297,0.06532862998838186,-0.22962037465662039,0.6354034166697708,0.08532648344556755,-0.23469167486993428,-0.5784487945600513,-0.013274997481648045,0.9995840787887573,0.9549316763877869,0.9501160383224487,0.9998348355293274,0.40016773857873655,0.6809872444842501,88.68060337487104
475,fit3d_s03,left_rear,front,115.62688796090278,99.2037023556094,-0.27769788059144346,0.168212465461167,0.060130359900195524,-0.23024543522430338,0.643764779410393,0.0856090187912951,-0.2344278817487601,-0.5788327772691185,-0.011990158957887,0.9995976686477661,0.956210732460022,0.9512706995010376,0.9998388886451721,0.40602936028626374,0.6890391540031301,89.81256153539995
